# source-quality-seed-v1
# generatedAt=2026-05-20T07:30:59.220Z
# sourceJson=build/debug/device-book-sources.json
# probeEvidence=build/tmp/probe-100-after-poyun-fix.tsv
# v1 stores global source baseline only. Per-book/source scores are local MMKV deltas.
# regenerate after a larger probe run and commit this file with the app.
kind	sourceUrl	sourceName	tier	bucket	score	speed	coverage	freshness	quality	stability	note
source	https://m.ahfgb.com	笔趣鸽	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.photoskycn.com	笔趣阁	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.xxbiqudu.com	笔趣阁	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.biqule.net	笔趣阁	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.xbiquge.la	笔趣阁	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://m.3renwx.com	笔趣阁[3ren]	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.bequgew.net	笔趣阁[bequgew]	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://wap.ibiquges.org	笔趣阁/香书小说	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.limkokwingchina.com/##jjj	笔趣阁1	3	general	5984	25	0	62	55	52	heuristic baseline
source	m.xxbiqudu.com	笔趣阁1	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.biqugu.cc	笔趣阁⑩⓪	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.yuyougu.com/#pb1101	笔趣阁102	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg116.com	笔趣阁116	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg122.com	笔趣阁122	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.yuanzunxs.cc	笔趣阁⑬③	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg18.cc	笔趣阁18	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.bqg10.com	笔趣阁②	3	general	5984	25	0	62	55	52	heuristic baseline
source	www.xbiquge.la#onede	笔趣阁②#onede	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.seyours.com	笔趣阁25	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.zzxx.org	笔趣阁㉗	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.bxetv.com	笔趣阁㉛	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.bxetv.com	笔趣阁㉛	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg234.com	笔趣阁32	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.biquge123.cc/#♤pb	笔趣阁③②	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg330.com	笔趣阁330	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg90.com	笔趣阁35	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg332.com	笔趣阁36	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg228.com	笔趣阁38	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.boquku.com	笔趣阁4	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.ibiquge.la	笔趣阁41	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg42.cc	笔趣阁42	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.42bqg.cc	笔趣阁42	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg.fun	笔趣阁46	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg222.com	笔趣阁50	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.boquku.com	笔趣阁51	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.zkblg.com	笔趣阁57	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg227.com	笔趣阁66	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg67.com	笔趣阁67	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqg220.com	笔趣阁69	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.newbiquge.org	笔趣阁69	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bq7.cc	笔趣阁7	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.yuyougu.com/#♤pb	笔趣阁⑦	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bq7.cc/#001	笔趣阁7(套娃)	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.mayiwxw.com/#pb1101	笔趣阁73	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.mayiwxw.com/#	笔趣阁74	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.biquge123.cc	笔趣阁8	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.newbiquge.org	笔趣阁82	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.xpsge.com	笔趣阁⑧③	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.tongluzixun.com	笔趣阁84	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.tongluzixun.com	笔趣阁85	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.quge9.cc	笔趣阁89	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.96biquge.com	笔趣阁96biquge	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.ibiquge.la	笔趣阁97	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.biquge123.cc	笔趣阁⑨⑧	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bq99.cc	笔趣阁99	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.biqug.org	笔趣阁漫画	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.ydxrf.com	笔趣阁新	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.aishangba4.com	笔趣阁aishangba4[自写]	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqgam.com	笔趣阁am	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.xbiquge.la/#	笔趣阁b03	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqgbe.com	笔趣阁be	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.biqugecom.cc	笔趣阁biqugecom	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bohecha.com	笔趣阁bohecha	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.bqg6.com	笔趣阁bqg6	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.bqg7.com	笔趣阁bqg7[修复]	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.c66c.com	笔趣阁c66c	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqgde.com	笔趣阁de	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqgdi.com	笔趣阁di	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.dzxzh.com	笔趣阁dzxzh	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqgga.com	笔趣阁ga	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.limkokwingchina.com	笔趣阁limkokwingchina	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.bqgnn.com	笔趣阁nn	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.photoskycn.com	笔趣阁photoskycn	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.biqugeq.org	笔趣阁q	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.quge.cc	笔趣阁quge	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.xjjfcw.com	笔趣阁xjjfcw	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.zkblg.com	笔趣阁zkblg	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.c66c.com	笔趣库 66	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.biqupai8.com	笔趣派	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://m.biquto.com	笔趣兔(天天)	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.liquge.com#♤yc	㊕ 笔趣阁 #一程	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.liquge.com#yc1101	㊕ 笔趣阁 #一程	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://www.wtjcj.com	宜小说/笔趣阁	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.96biquge.com	又是一个笔趣阁	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.bbiquge.cc#未月十八改	Ⓐ 笔趣阁③	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://www.bqg7.com#未月十八repair	Ⓒ 笔趣阁⑦	3	general	5984	25	0	62	55	52	heuristic baseline
source	https://m.xxbiqudu.com	xx笔趣读	3	general	5984	25	0	62	55	52	heuristic baseline
source	http://m.aiquxs.la	零点看书	3	general	5959	25	0	45	55	52	heuristic baseline
source	http://www.lsds.cn/search	连尚读书	3	misc	5899	95	0	45	55	52	heuristic baseline
source	https://apiwz.midukanshu.com	米读看书	3	misc	5899	95	0	45	55	52	heuristic baseline
source	http://apiwz.midukanshu.com	米读小说	3	misc	5899	95	0	45	55	52	heuristic baseline
source	https://api.midukanshu.com	米读小说	3	misc	5899	95	0	45	55	52	heuristic baseline
source	http://m.damotu.com#Haxc1107	✐ 大魔兔📱 #Haxc1107	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.manhuatai.com/api#♤Haxc	✐ 漫画台🅰 #Haxc	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://api.iqhmh.com#♤Haxc	✐ 趣话漫画🅰💰 #Haxc	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.zuimh.com/#Haxc1107	✐ 最漫画📱 #Haxc1107	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.boyunso.com	🍄 拨云搜索	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://book.sfacg.com已校验	🎈 sf轻小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.kanman.com#♤Haxc	🎨 看漫画	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.kanman.com#Haxc1107	🎨 看漫画M #Haxc1107	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.manhuatai.com/api#Haxc1107	🎨 漫画台	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://api.iqhmh.com	🎨 趣话漫画	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://h5.17k.com	👍 17K小说网	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://api.doufu.me	📚 豆腐阅读	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.dushu.com	📚 读书网	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://www.xiang5.com#	📚 香网搜索	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.zhonghuadiancang.com	📚中华典藏	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.gexingshuo.com	📥 个性说网	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.gexingshuo.com	🧩 个性说网	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://m.tiandizw.com	🛍︎天地中文	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://search.17k.com	17K 小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://cxb-pro.cread.com#芜恙	爱看书吧	3	misc	5839	85	0	45	55	52	heuristic baseline
source	不可能的世界	必然	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://wenxue.bkneng.com	不可能世界	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://www.moxidongman.com	动漫	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.dushu.com/lianzai	读书国学	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.dushu.com/sheke#嘚嘚21.0201	读书社科	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.dushu.com/xiaoshuo已整理	读书网说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.dushu.com/xiaoshuo	读书小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://www.feisuwx.org	飞速小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://www.ihuaben.com	话本小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://www.wu-cp.com	交流网吧	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://copymanga.com/h5	拷贝漫画📱🇯🇵	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://wenxue.bkneng.com	可能世界	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://wenxue.bkneng.com/wap	可能世界（优）	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://read.lmeee.com	拉米阅读	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://read.lmeee.com	拉米阅读	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.lizhi.fm	荔枝	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.lizhi.fm	荔枝FM（粤语）	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.manhuatai.com/api	漫画台	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://api.midukanshu.com	米读看书	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://api.midukanshu.com	米读看书	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://api.midukanshu.com#yc1101	米读小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://m.manhuatai.com	妙华台藏	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://www.bookfedex.com	文徒小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://www.bookfedex.com	文徒小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://www.wu-cp.com	无行交流	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://app.1001p.com	小书亭	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://book.sina.cn	新浪小说	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://read.lmeee.com#♤yc	㊞拉米阅读 #一程	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://api.iqhmh.com#Haxc1107	㊣✐ 趣话漫画🅰 #Haxc	3	misc	5839	85	0	45	55	52	heuristic baseline
source	http://www.xiang5.com#yc1101	㊣✾ 香网 #一程	3	misc	5839	85	0	45	55	52	heuristic baseline
source	https://book.qq.com	QQ阅读	3	misc	5839	85	0	45	55	52	heuristic baseline
source	DragonQuestQBqq1	🌕起点标签	3	general	5761	72	0	45	55	52	heuristic baseline
source	https://www.missevan.com#	🎧 猫耳FM	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.zhulang.com	逐浪小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.uuxsw8.cc#响海	☘️UU小说☘️	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.weilaitianwang.com/#♤pb	♜-未来天王 #破冰	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.kanshushi.com#yc1101	♜看书室 #一程	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.klxsw.org/#♤pb	♜可乐小说② #破冰	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://xapi.xinmanhua.net#Haxc1107	✐ 新漫画	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://xapi.xinmanhua.net#♤Haxc	✐ 新漫画 #Haxc	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.yeban360.com	✨夜伴书屋🎉💻	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://154.37.154.143	❄西红柿	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.rdqsdy.net	🌈格格党rdq	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.liudatxt.net	🌊 溜达小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://api.doufu.me	🌙 豆腐阅读	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.mkzhan.com	🌵漫客栈🌵	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.kujiang.com	🍃 酷匠网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.douyinxs.com	🍉 抖音小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.weilaitianwang.com/#pb1101	🍊未来天王 #破冰1101	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.yruan.com	🍊亿软网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.xinshuge.net	🍎新书阁	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.yetianlian.cc	🍎夜天连看cc	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.fxshu.cc/🐤	🍑 腐小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	book.sfacg.com已整理	🎈 SF轻小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.sfacg.com已校验	🎈 SF轻小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.26ks.cc已校验	🎉 爱豆看书cc	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.txtshuku.org	🎉 溜达小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.liudatxt.com，	🎉 溜达小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.xtangsanshu.com	🎉 唐三中文	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://m.tcknh.com	🎉 侠客小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.yruan.com已整理	🎉 亿软网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.uuxsw8.cc	🎉 UU小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.tiandizw.com	🎋天地中文网🎋	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://m.iyouman.com	🎨 爱优漫	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://copymanga.com	🎨 拷贝漫画	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://m.manhuatai.com/api已校验	🎨 漫画台	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://xapi.xinmanhua.net已整理	🎨 新漫画	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.mkzhan.com#Haxc1107	🎨漫客栈	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.yimixs.cc/##@鱼	🏕️一米小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.31xs.com	👍 31小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://b.faloo.com	👍 飞卢小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.uu234.net	👍 精品UU	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.xyshuk.com	👍 三九小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.pan8.info	👍超凡小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.fqxsw.net	👍番茄小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.quanbenba.com	👍全本小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.jiqinw.com	👔 腐小说网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.tianshuwx.com	👔 广安中文	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.xiang5.com#一程	💗 香网 💰	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://m.51read.org	💠 51阅读	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.ik555.net	💠 艾克小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.6yxs.com#一程	💰 6月小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.azycjd.com#一程	💰 安之原创	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://154.37.154.143	📖 番茄小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.8xs.org	📖 无敌小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://book.sfacg.com	📖 SF轻小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.dushu.com/sheke已整理	📚 读书网·社科	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.26ks.cc	🔖爱豆看书	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://download.maoyankanshu.la	🔖猫眼看书	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.yeban360.com	🔖夜伴书屋	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.xyusk.com	🔖优四小说网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	novel.html5.qq.com	🔖QQ浏览器	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.sfacg.com	🔶 SF轻小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.111bz.cc	🚬 第一版主111	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://wap.faloo.com	🛍︎飞卢小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://book.sfacg.com	🛍︎书法轻说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.17k.com	17K小说4	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://h5.17k.com	17K小说网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.2kxs.info	2K小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.52dzxy.com	52 读者	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://wap.qiliuwx.com	7766小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.ik555.net	艾克小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.26ks.cc	爱豆看书	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.i2book.com	爱看书吧	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.i2book.com	爱看书吧[i2]	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.azycjd.com-2	安之原创基地💯	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.80zw.cc	八零中文	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://dushu.baidu.com	百度B	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.bjcan8.com	笔尖小说[m]	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.biqusk.com	必去书库	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://app.api.bgwxc.com	布咕阅读	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.bgwxc.com#	布咕阅读	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://app.api.bgwxc.com	布咕阅读	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.bulasw.com	布拉书屋	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.bbqsk.net	大帝书阁	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.bbqsk.net	大帝书阁	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.anshuge.com	大帝小说库	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.damixs.info	大米小说移动版	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.daomubiji.com	盗墓笔记	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.dule.cc	读了小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.dushu.com/xiaoshuo#嘚嘚21.0201	读书网吧	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.dushu.com	读书网吧（极）	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.dushu.com/sheke	读书网络（期刊）	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.23uswx.net	二三中文	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.88ttv.com	番茄小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.fqxsw.net/锋	番茄小说4	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://wap.faloo.com	飞卢小说[w]	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.qingzichan.net	格格党[qing]	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.rdqsdy.net	格格党④[rdq]	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.gexingshuo.com#一程	个性小说网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.gugexs.com	谷歌小说网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://so.ihuaben.com	画本阅读	3	misc	5761	72	0	45	55	52	heuristic baseline
source	www.huanxiangji.com	幻想姬小说👿	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.xhytd.com	黄易小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.jingp.com	精品小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.oldtimeswx.cc	旧时光文	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.qkkan.com	看看小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://book.qq.com/#hu	扣扣阅读	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.syhzzf.com	乐文小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.siluwx.org	离谱小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.liudatxt.org	溜达小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.mkzhan.com#♤Haxc	漫客栈	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.mkzhan.com	漫客栈	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://download.maoyankanshu.la	猫眼看书	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://apiwz.midukanshu.com	米读看书	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://api.midukanshu.com#♤yc	米读小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://api.midukanshu.com	米读小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://m.manhuatai.com	妙华台藏	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.minguoqiren.net	民国奇人	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.minguoqiren.net	民国奇人	3	misc	5761	72	0	45	55	52	heuristic baseline
source	🐧	南极	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.paoshu8.com	泡书吧[shu8]	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.77shuku.net	七七读书	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.77dushu.com#未月十八改	七七读书	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.77dushu.com#未月十八repair	七七读书1	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.qishuzw.com	奇书中文	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://pub.ddrd8.com	企鹅听书	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://book.sfacg.com#yc1101	轻小说吧	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.qudushu.org	去读书啊	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.quledu.com	趣乐读	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.ranwen.net	燃文小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.ranwena.com	燃文小说 a	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.ranwen.org	燃文小说①	3	misc	5761	72	0	45	55	52	heuristic baseline
source	book.sfacg.com	日轻小说2	3	misc	5761	72	0	45	55	52	heuristic baseline
source	[图片]http://www.sfacg.com	日轻小说3	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.xyshuk.com	三九小说	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://m.s4yd.com	盛世阅读网	3	misc	5761	72	0	45	55	52	heuristic baseline
source	http://www.shouda8.net	手打吧	3	misc	5761	72	0	45	55	52	heuristic baseline
source	https://www.sxkszsw.com	手心看书	3	misc	5761	72	0	45	55	52	heuristic baseline
